Q101	Q102	HAGE	Q103	Q106	Q107	Q108	Q109	Q201	Q202	Q203	Q204	Q205	Q205_98_OTHER	Q205B	Q205C	Q206	Q207	Q207_98_OTHER	Q207B	Q207C	Q208	Q209	Q209A	HGROUP	Q301_1	Q301B	Q302_1	Q302_2	Q302_3	Q302_4	Q302_5	Q302_6	Q302_7	Q302_8	Q302_9	Q302_10	Q302_11	Q303	Q304	Q305	Q305DK_99	HQ305	Q401_3	Q401_2	Q401_1	Q401DK_98	Q402	Q403N_1	Q403N_2	Q403N_3	Q403N_4	Q403N_5	Q403N_6	Q403N_7	Q404	Q405	Q406	Q406A	Q407	Q601	Q602_1	Q602_2	Q602_3	Q602_4	Q602_5	Q602_6	Q602_7	Q602_8	Q602_9	Q602_10	Q602_11	Q602_12	Q602_13	Q1106B1	Q1106B2_1	Q1106B2_2	Q1106B2_3	Q1106B2_4	Q1106B2_5	Q1106B2_6	Q1106B2_7	Q1106B2_8	HQ700_1	HQ700_2	HQ700_3	HQ700_4	HQ700_5	HQ700_6	HQ700_7	HQ700_8	HXNEW1_10	HXNEW1_20	HXNEW1_30	HXNEW1_40	HXNEW2_10	HXNEW2_20	HXNEW2_30	HXNEW2_40	HXNEWORDER_1	HXNEWORDER_2	Q701X1A	Q701X1	Q703X1	Q704X1	Q701X2A	Q701X2	Q703X2	Q704X2	Q701X3A	Q701X3	Q703X3	Q704X3	Q701X4A	Q701X4	Q703X4	Q704X4	Q701X5	Q703X5	Q704X5	Q701X6A	Q701X6	Q703X6	Q704X6	Q701X7A	Q701X7	Q703X7	Q704X7	Q701X8	Q703X8	Q704X8	HQ700ORDER_1	HQ700ORDER_2	Q1101	Q1101_98_OTHER	Q1102	Q1103	Q1104	Q1105	Q1106	Q1107	Q1101F	Q1102F	Q1103F	Q1104F	Q1105F	Q1106F	HXADITIONALTIME_1	HXADITIONALTIME_2	HXADITIONALTIME_3	HXADITIONALTIME_4	HXADITIONALTIME_5	HXADITIONALTIME_6	HXADITIONALTIME_7	HXADITIONALTIME_8	HFROMTIME_1	HTOTIME_1	HTOTIME_2	HTOTIME_3	HTOTIME_4	HTOTIME_5	HTOTIME_6	HTOTIME_7	HTOTIME_8	LOIM	HXNEW1_5	HXNEW2_5	HXNEW1_50	HXNEW1_60	HXNEW2_50	HXNEW2_60	BIDS	ORIGSVYLANG	CENSUSRGN	ID
1	1956	5	1	7	2	1	5	7	 	2	 	98	Brother in law	1	70	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	2	2	0	0	0	1	0	0	0	0	0	0	0	2	2	480	0	 	 	6	0	0	2	 	 	 	 	 	 	 	1	2	2	 	1	90	8	9	9	9	8	8	9	9	8	9	8	9	9	6	 	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	10	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	4	2	2	1	4	 	 	 	 	 	 	 	6	5	 	 	 	 	 	 	 	 	1	2	0	 	1	5	 	 	 	 	10	10	 	 	30	 	 	 	 	40	40	 	 	9.69	0	0	0	0	0	0	1	0	7	2649
2	1985	2	1	3	2	1	3	7	 	2	 	2	 	1	94	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	1	4	1	0	0	0	0	1	0	0	0	0	0	2	2	90	0	 	3	5	0	0	2	 	 	 	 	 	 	 	4	4	2	 	2	85	5	8	7	10	7	7	7	7	8	7	7	7	7	2	 	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	60	5	2	2	2	4	 	 	 	 	 	 	 	 	2	1	2	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	1	 	 	 	 	 	 	 	 	1	2	1	2	9	4	5	 	 	60	 	 	 	 	30	35	 	 	90	 	 	 	 	11.08	0	1	0	1	0	0	1	0	2	2650
2	1988	2	1	4	2	1	3	7	 	2	 	2	 	2	83	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	2	4	1	1	0	1	0	0	0	0	0	0	0	3	2	25	0	 	4	0	0	0	2	 	 	 	 	 	 	 	3	4	2	 	2	35	4	5	5	4	7	5	4	4	5	3	6	3	4	5	 	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	20	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	4	1	1	1	4	 	 	 	 	 	 	 	5	6	 	 	 	 	 	 	 	 	1	2	2	0	9	5	 	 	 	 	20	10	 	 	30	 	 	 	 	50	40	 	 	11.17	0	0	0	0	0	0	1	0	4	2651
1	1981	3	1	5	2	1	4	7	 	2	 	1	 	2	86	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	5	5	0	0	0	0	0	1	0	0	0	0	0	5	2	10	0	 	3	4	2	0	2	 	 	 	 	 	 	 	5	5	1	2	1	100	7	9	9	9	9	9	9	10	8	9	10	9	7	2	 	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	60	40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	3	1	2	1	4	 	 	 	 	 	 	 	6	5	 	 	 	 	 	 	 	 	6	2	2	5	1	5	 	 	 	 	40	60	 	 	30	 	 	 	 	70	90	 	 	7.62	0	0	0	1	0	0	1	0	4	2652
2	1986	2	1	6	2	1	5	7	 	2	 	1	 	1	72	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	5	5	0	0	0	0	1	0	0	0	0	0	0	5	2	20	0	 	1	0	0	0	2	 	 	 	 	 	 	 	5	5	2	 	2	75	10	10	10	10	10	10	10	10	10	10	10	10	10	8	 	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	20	50	 	 	 	 	 	 	 	 	2	2	3	1	 	 	 	 	 	 	 	 	 	 	 	2	 	3	1	 	 	 	7	3	 	 	 	 	 	 	 	 	1	2	1	4	1	4	 	 	50	 	 	 	20	 	30	 	 	80	 	 	 	50	 	57.74	0	0	0	0	1	0	1	0	6	2653
2	1970	4	1	6	2	1	9	7	 	2	 	4	 	1	49	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	1	3	0	0	0	0	0	1	0	0	0	0	0	1	2	30	1	1	2	 	 	0	2	 	 	 	 	 	 	 	1	2	1	4	1	85	5	5	5	5	5	5	5	5	5	5	5	5	5	2	 	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	10	40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	2	2	1	1	3	2	 	 	 	 	 	 	 	5	6	 	 	 	 	 	 	 	 	1	4	2	11	9	5	 	 	 	 	10	40	 	 	30	 	 	 	 	40	70	 	 	9.81	0	0	0	0	0	0	1	0	2	2654
1	1993	1	1	7	2	3	3	7	 	2	 	98	Relative	1	61	1	 	 	 	 	 	 	 	2:Family member in NH currently short term	1	3	1	0	0	0	0	0	0	0	0	0	0	2	2	20	0	 	 	 	 	1	1	0	0	0	0	1	0	0	3	4	2	 	2	80	7	8	8	9	8	10	9	9	9	9	9	8	6	6	 	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	5	2	2	2	4	 	 	 	 	 	 	 	 	2	2	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	4	 	 	 	 	 	 	 	 	2	1	0	 	1	5	50	 	 	5	 	 	 	 	30	80	 	 	35	 	 	 	 	13.68	0	1	1	0	0	0	1	0	3	2655
2	1952	6	1	3	2	1	4	7	 	2	 	1	 	2	82	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	4	4	1	1	0	1	0	1	1	0	0	0	0	6	2	45	0	 	2	3	1	0	2	 	 	 	 	 	 	 	3	2	1	1	2	80	8	9	9	9	8	9	9	9	9	9	9	8	9	2	 	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	50	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	2	3	3	1	 	3	3	 	 	 	7	6	 	 	 	 	 	 	 	 	1	2	0	 	9	4	 	 	 	 	 	5	50	 	30	 	 	 	 	 	35	80	 	28.63	0	1	1	0	0	0	1	0	6	2656
2	1979	3	1	3	2	1	3	7	 	2	 	2	 	2	86	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	5	5	0	0	0	0	0	0	0	0	0	1	0	7	2	20	0	 	5	2	3	0	2	 	 	 	 	 	 	 	1	2	1	3	2	25	6	3	4	3	5	7	2	3	3	3	3	6	3	5	 	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	50	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	2	2	1	1	2	 	 	 	 	 	 	 	5	6	 	 	 	 	 	 	 	 	1	2	2	9	1	5	 	 	 	 	50	5	 	 	30	 	 	 	 	80	35	 	 	9.13	0	1	1	0	0	0	1	0	6	2657
2	1958	5	1	4	2	1	5	7	 	2	 	99	 	 	 	 	3	 	1	69	1	2	 	6:Family member in NH within last 6 mo short term	5	5	0	0	0	1	0	0	1	0	0	0	0	7	2	30	0	 	 	 	2	0	2	 	 	 	 	 	 	 	2	2	2	 	2	90	6	9	8	9	7	9	9	9	10	9	9	7	10	3	 	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	10	40	2	2	1	4	 	 	 	 	 	 	 	 	2	2	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	4	 	 	 	 	 	 	 	 	1	3	0	 	1	5	10	 	 	40	 	 	 	 	30	40	 	 	70	 	 	 	 	12.34	0	0	0	0	0	0	1	0	6	2658
2	1962	5	1	8	2	1	4	7	 	2	 	2	 	2	97	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	4	5	1	1	0	1	0	0	1	1	0	0	0	2	2	560	0	 	4	 	 	0	2	 	 	 	 	 	 	 	1	2	1	2	2	95	9	9	9	9	9	9	9	9	9	9	9	9	9	6	 	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	40	30	 	 	 	 	 	 	 	 	1	1	2	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	5	8	3	 	 	 	 	 	 	 	 	6	2	0	 	1	4	 	 	30	 	 	 	 	40	30	 	 	60	 	 	 	 	70	17.68	0	0	0	0	0	0	1	0	7	2659
1	1992	2	1	6	2	1	3	7	 	2	 	2	 	2	73	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	3	3	1	0	0	0	0	0	1	0	1	0	0	3	2	30	0	 	 	6	2	0	2	 	 	 	 	 	 	 	2	4	2	 	1	60	7	4	5	6	5	7	6	6	6	8	7	7	6	2	 	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	60	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	3	1	2	2	4	 	 	 	 	 	 	 	6	5	 	 	 	 	 	 	 	 	1	2	0	 	1	5	 	 	 	 	10	60	 	 	30	 	 	 	 	40	90	 	 	5.71	0	0	0	1	0	0	1	0	3	2660
2	1981	3	1	3	2	1	3	7	 	2	 	1	 	2	69	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	5	5	1	0	0	0	0	0	0	0	0	0	0	4	2	660	0	 	1	1	 	0	2	 	 	 	 	 	 	 	4	3	1	3	2	85	9	10	10	10	10	10	9	10	10	10	9	10	8	6	 	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	20	20	2	2	1	3	 	 	 	 	 	 	 	 	2	2	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	1	 	 	 	 	 	 	 	 	1	2	3	10	9	5	20	 	 	20	 	 	 	 	30	50	 	 	50	 	 	 	 	10.83	0	0	0	0	0	0	1	0	8	2661
2	1981	3	1	8	1	1	3	7	 	2	 	2	 	2	91	1	 	 	 	 	 	 	 	2:Family member in NH currently short term	5	5	0	0	1	0	0	0	0	0	0	0	0	3	1	30	0	 	2	2	 	0	1	0	1	0	0	0	0	0	5	4	1	2	1	70	9	8	9	8	9	8	9	6	10	9	9	9	9	5	 	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	60	30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	5	1	1	1	5	 	 	 	 	 	 	 	6	5	 	 	 	 	 	 	 	 	1	2	2	3	9	4	 	 	 	 	30	60	 	 	30	 	 	 	 	60	90	 	 	6.96	0	0	0	1	0	0	1	0	2	2662
2	1957	5	1	6	2	1	1	7	 	2	 	99	 	 	 	 	1	 	2	87	2	1	1	8A:hgroup=8 and died in NH	5	5	0	0	0	0	0	0	0	0	0	1	0	7	2	13	0	 	1	7	3	0	2	 	 	 	 	 	 	 	1	1	1	1	1	35	9	9	3	3	2	2	2	2	3	3	3	7	1	5	 	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	60	40	 	 	 	 	 	 	 	 	2	1	2	5	 	 	 	 	 	 	 	 	 	 	 	2	 	2	4	 	 	 	7	3	 	 	 	 	 	 	 	 	1	2	0	 	7	5	 	 	40	 	 	 	60	 	30	 	 	70	 	 	 	90	 	14.35	0	0	0	1	0	0	1	0	6	2663
2	1954	5	1	6	2	1	4	7	 	2	 	4	 	1	79	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	5	5	1	0	0	0	0	0	0	0	0	1	0	4	2	60	0	 	3	3	1	0	2	 	 	 	 	 	 	 	1	2	1	4	2	85	7	9	9	9	8	9	8	8	9	10	9	8	9	6	 	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	60	2	1	2	5	 	 	 	 	 	 	 	 	2	2	2	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	4	 	 	 	 	 	 	 	 	1	2	0	 	9	5	50	 	 	60	 	 	 	 	30	80	 	 	90	 	 	 	 	13.01	0	0	1	0	0	1	1	0	6	2664
2	1986	2	1	6	2	1	4	7	 	2	 	1	 	2	68	1	 	 	 	 	 	 	 	2:Family member in NH currently short term	5	5	0	1	1	1	0	1	0	0	0	0	0	5	2	10	0	 	 	2	2	0	2	 	 	 	 	 	 	 	2	5	2	 	1	85	7	9	8	9	8	8	8	8	8	9	8	4	9	5	 	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	20	5	1	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	1	1	5	 	 	 	 	 	 	 	 	 	 	 	1	5	 	 	 	 	 	 	 	 	1	2	2	5	1	5	20	 	 	 	5	 	 	 	30	50	 	 	 	35	 	 	 	10.01	0	1	0	0	0	0	1	0	7	2665
2	1966	4	1	4	2	1	3	7	 	2	 	99	 	 	 	 	1	 	2	73	1	2	 	6:Family member in NH within last 6 mo short term	5	5	0	0	0	1	0	0	1	0	0	0	0	6	2	15	0	 	 	1	 	0	2	 	 	 	 	 	 	 	1	4	2	 	2	95	6	10	9	8	7	10	8	9	10	10	10	10	10	5	 	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	60	20	1	2	1	4	 	 	 	 	 	 	 	 	1	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	1	 	 	 	 	 	 	 	 	3	2	1	15	1	3	20	 	 	60	 	 	 	 	30	50	 	 	90	 	 	 	 	10.64	0	0	0	1	0	0	1	0	7	2666
2	1970	4	1	6	2	1	3	7	 	2	 	4	 	2	67	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	4	5	0	0	0	1	0	0	1	0	0	1	0	5	2	30	1	1	1	3	 	0	2	 	 	 	 	 	 	 	2	3	3	 	2	60	3	7	6	6	6	7	6	6	6	8	6	6	5	4	 	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	20	20	 	 	 	 	2	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	3	2	8	2	 	 	 	 	 	 	 	 	5	1	0	 	3	5	 	20	 	 	 	 	 	20	30	 	50	 	 	 	 	 	50	28.4	0	0	0	0	0	0	1	0	7	2667
1	1979	3	1	4	2	2	1	7	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	5:Respondent in NH within last 6 mo short term	4	 	0	0	0	0	0	0	1	0	0	0	0	5	2	25	0	 	 	6	3	0	2	 	 	 	 	 	 	 	3	4	2	 	1	75	7	10	8	6	8	7	10	8	5	8	6	7	9	2	 	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	30	40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	4	2	2	2	3	 	 	 	 	 	 	 	5	6	4	 	2	0	 	7	3	1	 	 	 	 	 	 	 	 	 	 	30	40	 	 	30	 	 	 	 	60	70	 	 	8.37	0	0	0	0	0	0	1	0	5	2668
2	1973	3	1	5	99	99	5	7	 	2	 	2	 	1	85	1	 	 	 	 	 	 	 	2:Family member in NH currently short term	3	3	0	0	1	0	0	0	0	0	0	0	0	3	2	46	0	 	 	3	 	0	2	 	 	 	 	 	 	 	2	2	3	 	2	 	8	8	7	7	8	7	8	8	7	8	7	7	8	2	 	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	5	10	 	 	 	 	 	 	 	 	2	2	3	3	 	 	 	 	 	 	 	 	 	 	 	2	 	3	3	 	 	 	7	3	 	 	 	 	 	 	 	 	1	2	1	9	2	5	 	 	10	 	 	 	5	 	30	 	 	40	 	 	 	35	 	16.13	1	0	0	0	0	0	1	0	9	2669
2	1992	2	1	5	2	1	3	7	 	2	 	2	 	2	93	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	3	3	0	1	1	0	0	0	0	0	0	1	0	4	2	15	0	 	 	6	 	0	2	 	 	 	 	 	 	 	4	4	3	 	2	95	9	10	9	9	10	9	9	9	10	10	9	9	9	5	 	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	30	2	2	2	4	 	 	 	 	 	 	 	 	2	1	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	1	 	 	 	 	 	 	 	 	2	2	1	3	1	4	30	 	 	5	 	 	 	 	30	60	 	 	35	 	 	 	 	11.22	1	0	0	0	0	0	1	0	9	2670
2	1995	1	1	4	2	1	3	7	 	2	 	2	 	1	83	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	5	4	0	0	1	0	0	0	0	1	0	0	0	5	2	10	0	 	3	 	 	0	2	 	 	 	 	 	 	 	5	4	1	2	2	80	8	10	10	9	8	7	9	7	8	8	10	8	9	6	 	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	5	5	 	 	 	 	 	 	 	 	2	2	1	5	 	 	 	 	 	 	 	 	 	 	 	2	 	1	5	 	 	 	3	7	 	 	 	 	 	 	 	 	2	3	0	 	8	5	 	 	5	 	 	 	5	 	30	 	 	35	 	 	 	35	 	19.21	1	1	0	0	0	0	1	0	8	2671
2	1982	3	1	4	2	2	2	7	 	2	 	2	 	2	83	1	 	 	 	 	 	 	 	2:Family member in NH currently short term	4	5	0	0	0	0	0	0	1	1	0	1	0	6	2	8	0	 	 	4	2	0	2	 	 	 	 	 	 	 	4	4	2	 	1	80	7	8	9	6	7	5	8	7	7	8	7	7	9	3	 	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	30	20	 	 	 	 	1	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	4	2	8	 	 	 	 	 	 	 	 	1	2	0	 	1	4	 	30	 	 	 	 	 	20	30	 	60	 	 	 	 	 	50	26.35	0	0	0	0	0	0	1	0	8	2672
2	1974	3	1	5	2	1	2	7	 	2	 	2	 	2	94	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	5	5	1	1	1	1	0	0	0	1	0	0	0	5	2	30	0	 	1	4	 	0	2	 	 	 	 	 	 	 	4	5	2	 	1	80	8	5	9	9	7	4	7	7	7	7	7	6	5	5	 	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	40	5	2	2	1	3	 	 	 	 	 	 	 	 	2	2	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	4	 	 	 	 	 	 	 	 	2	1	0	 	2	4	40	 	 	5	 	 	 	 	30	70	 	 	35	 	 	 	 	11.6	0	1	0	0	0	0	1	0	6	2673
1	1990	2	1	4	2	2	2	7	 	2	 	2	 	2	98	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	2	2	1	0	0	0	0	0	1	0	0	0	0	1	4	30	 	3	3	 	 	0	2	 	 	 	 	 	 	 	3	3	3	 	2	90	8	8	9	10	10	9	10	10	9	10	10	10	9	2	 	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	60	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	5	2	1	1	5	 	 	 	 	 	 	 	5	6	 	 	 	 	 	 	 	 	1	2	1	8	2	4	 	 	 	 	60	10	 	 	30	 	 	 	 	90	40	 	 	14.6	0	0	0	1	0	0	1	0	5	2674
2	1978	3	1	4	2	1	5	7	 	2	 	2	 	2	96	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	4	4	0	0	1	0	0	0	1	0	0	0	0	4	2	10	0	 	7	0	0	0	2	 	 	 	 	 	 	 	5	5	2	 	2	95	9	10	10	10	10	10	10	9	10	10	10	10	9	2	 	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	20	10	2	2	1	5	 	 	 	 	 	 	 	 	2	2	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	4	 	 	 	 	 	 	 	 	1	2	5	0	9	5	20	 	 	10	 	 	 	 	30	50	 	 	40	 	 	 	 	9.28	0	0	0	0	0	0	1	0	3	2675
2	1963	4	1	4	2	2	3	7	 	2	 	99	 	 	 	 	98	Cousin	1	64	2	1	1	8A:hgroup=8 and died in NH	3	5	1	0	1	1	0	1	1	0	0	0	0	5	2	25	0	 	3	5	2	0	2	 	 	 	 	 	 	 	2	5	2	 	2	75	8	7	8	9	8	7	7	8	8	9	8	8	7	5	 	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	50	30	2	1	2	4	 	 	 	 	 	 	 	 	2	1	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	4	 	 	 	 	 	 	 	 	2	5	2	2	7	4	50	 	 	30	 	 	 	 	30	80	 	 	60	 	 	 	 	14.42	0	0	1	0	0	0	1	0	5	2676
2	1973	3	1	2	2	4	2	7	 	2	 	99	 	 	 	 	2	 	2	68	2	1	1	8A:hgroup=8 and died in NH	4	3	1	0	0	0	0	0	0	0	0	0	0	3	2	10	0	 	2	3	1	0	2	 	 	 	 	 	 	 	3	4	2	 	2	50	8	7	7	7	7	6	8	7	6	5	6	6	8	2	 	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	50	10	2	2	1	4	 	 	 	 	 	 	 	 	2	2	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	1	 	 	 	 	 	 	 	 	3	3	0	 	7	4	10	 	 	50	 	 	 	 	30	40	 	 	80	 	 	 	 	11.19	0	0	1	0	0	0	1	0	5	2677
1	1975	3	1	7	2	2	4	7	 	2	 	98	Uncle	1	74	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	1	3	0	0	0	0	0	1	1	0	0	0	0	1	2	30	1	1	 	 	 	1	2	 	 	 	 	 	 	 	3	5	2	 	1	95	6	10	10	10	10	7	10	10	10	8	10	9	10	5	 	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	60	1	2	1	5	 	 	 	 	 	 	 	 	1	1	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	4	 	 	 	 	 	 	 	 	1	2	0	 	3	5	5	 	 	60	 	 	 	 	30	35	 	 	90	 	 	 	 	14.47	1	0	0	0	0	1	1	0	5	2678
2	1984	2	1	4	2	1	2	7	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	5:Respondent in NH within last 6 mo short term	5	 	1	1	1	1	0	0	1	0	0	0	0	7	2	60	0	 	 	 	 	1	2	 	 	 	 	 	 	 	5	5	2	 	1	95	10	10	10	10	10	10	10	10	10	10	10	10	10	2	 	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	30	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	2	1	2	2	3	1	 	 	 	 	 	 	 	5	6	3	 	2	4	1	9	4	2	 	 	 	 	 	 	 	 	 	 	30	5	 	 	30	 	 	 	 	60	35	 	 	8.67	0	1	0	0	0	0	1	0	4	2679
1	1985	2	1	4	1	1	3	7	 	2	 	1	 	1	87	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	5	5	1	0	0	0	0	0	0	1	1	0	0	7	2	30	0	 	4	9	3	0	2	 	 	 	 	 	 	 	4	4	1	3	2	75	9	8	8	7	9	8	7	10	9	10	8	9	8	5	 	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	50	30	1	1	1	5	 	 	 	 	 	 	 	 	1	1	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	4	 	 	 	 	 	 	 	 	1	2	1	6	1	4	50	 	 	30	 	 	 	 	30	80	 	 	60	 	 	 	 	10.49	0	0	1	0	0	0	1	0	3	2680
2	1986	2	1	5	2	2	2	7	 	2	 	2	 	2	88	1	 	 	 	 	 	 	 	2:Family member in NH currently short term	4	5	1	0	0	1	0	0	1	0	0	0	0	5	2	15	0	 	1	1	2	0	2	 	 	 	 	 	 	 	3	5	2	 	1	100	9	10	10	10	9	10	9	10	10	10	10	10	10	2	 	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	30	10	1	2	2	3	 	 	 	 	 	 	 	 	1	1	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	1	 	 	 	 	 	 	 	 	2	2	3	9	1	3	10	 	 	30	 	 	 	 	30	40	 	 	60	 	 	 	 	13.84	0	0	0	0	0	0	1	0	6	2681
2	1973	3	1	4	2	1	5	7	 	2	 	2	 	2	94	2	 	 	 	 	 	 	 	4:Family member in NH currently long term	1	3	1	0	0	0	0	0	0	0	0	0	0	1	2	30	1	1	1	3	0	0	2	 	 	 	 	 	 	 	3	2	1	2	2	70	6	7	7	5	6	7	7	7	5	4	7	7	6	8	 	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	20	40	 	 	 	 	2	1	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	2	3	8	2	 	 	 	 	 	 	 	 	1	3	2	4	9	5	 	40	 	 	 	 	 	20	30	 	70	 	 	 	 	 	50	23.13	0	0	0	0	0	0	1	0	4	2682
